Applicant_ID,Total_Experience,Total_Experience_in_field_applied,Department,Role,Industry,Organization,Designation,Education,Graduation_Specialization,University_Grad,Passing_Year_Of_Graduation,PG_Specialization,University_PG,Passing_Year_Of_PG,Curent_Location,Preferred_location,Current_CTC,Inhand_Offer,Last_Appraisal_Rating,No_Of_Companies_worked,Number_of_Publications,Certifications,International_degree_any,Expected_CTC
45233,18,3,Others,CEO,IT,P,HR,Under Grad,Chemistry,Bhubaneswar,2002.0,Mathematics,Bhubaneswar,2006.0,Kanpur,Kanpur,2293003,N,D,5,0,2,0,2636953
52966,25,18,Marketing,Project Manager,Telecom,A,Manager,Doctorate,Botony,Delhi,1987.0,Others,Delhi,1989.0,Bhubaneswar,Surat,2671773,Y,Key_Performer,4,3,0,0,3740482
34406,17,3,Marketing,Team Lead,Training,P,Medical Officer,Doctorate,Botony,Pune,2003.0,Botony,Pune,2017.0,Mumbai,Lucknow,3543382,N,B,6,1,0,0,4783565
46546,1,0,HR,Bio statistician,Retail,I,HR,PG,Zoology,Nagpur,2012.0,Zoology,Nagpur,2014.0,Kolkata,Bangalore,510092,N,B,1,8,1,0,663119
23179,16,16,Sales,Team Lead,FMCG,G,Marketing Manager,Grad,Economics,Jaipur,1998.0,Economics,Jaipur,2000.0,Bangalore,Lucknow,2579881,Y,A,6,5,0,0,3302247
28675,12,5,Healthcare,CEO,Insurance,E,HR,Doctorate,Arts,Pune,2000.0,Arts,Pune,2002.0,Pune,Lucknow,2077148,N,A,2,5,0,0,2804149
13321,13,10,Sales,Team Lead,Retail,K,HR,PG,Arts,Ahmedabad,2007.0,Mathematics,Bhubaneswar,2006.0,Pune,Kolkata,1898627,N,Key_Performer,4,0,0,0,2468215
49197,0,0,Marketing,Others,Training,M,HR,Grad,Economics,Pune,2012.0,Economics,Pune,2014.0,Kolkata,Delhi,0,N,B,0,5,0,0,611561
10815,12,9,Sales,Bio statistician,Analytics,F,Marketing Manager,Doctorate,Economics,Guwahati,2000.0,Economics,Guwahati,2002.0,Nagpur,Chennai,2020262,Y,Key_Performer,6,3,0,0,2828366
44220,6,2,HR,Financial Analyst,FMCG,F,Marketing Manager,Doctorate,Arts,Guwahati,2014.0,Mathematics,Bhubaneswar,2006.0,Mangalore,Kanpur,1709501,N,Key_Performer,6,0,0,0,2400139
33273,15,1,Engineering,Business Analyst,IT,H,Research Analyst,Doctorate,Zoology,Bhubaneswar,2005.0,Others,Bhubaneswar,2021.0,Kolkata,Kolkata,2041789,N,A,5,2,0,0,2756415
58389,2,1,Banking,Business Analyst,Training,I,Network Engineer,Under Grad,Chemistry,Bhubaneswar,2002.0,Mathematics,Bhubaneswar,2006.0,Pune,Surat,470417,Y,B,2,3,0,0,611542
43269,1,1,Marketing,Bio statistician,Training,I,Product Manager,Grad,Sociology,Surat,2019.0,Sociology,Surat,2022.0,Chennai,Delhi,575109,N,D,2,1,0,0,661375
17900,14,14,Sales,Analyst,Insurance,H,Manager,Grad,Psychology,Ahmedabad,2006.0,Psychology,Ahmedabad,2021.0,Pune,Ahmedabad,1981018,N,B,2,0,0,0,2476272
31110,11,10,Engineering,Project Manager,FMCG,L,Product Manager,Doctorate,Zoology,Jaipur,2009.0,Zoology,Jaipur,2012.0,Bhubaneswar,Mumbai,2407367,N,Key_Performer,5,2,0,0,3249945
47486,20,11,Banking,Financial Analyst,Automobile,E,Manager,Under Grad,Chemistry,Bhubaneswar,2002.0,Mathematics,Bhubaneswar,2006.0,Jaipur,Chennai,2543008,N,A,4,5,0,0,3178760
17294,15,10,HR,Team Lead,Telecom,J,Data Analyst,Grad,Mathematics,Pune,1996.0,Mathematics,Pune,1998.0,Delhi,Delhi,1687298,N,B,3,3,3,0,2109122
34413,19,1,Analytics/BI,Business Analyst,Training,G,HR,Doctorate,Psychology,Guwahati,2001.0,Others,Guwahati,2022.0,Bhubaneswar,Jaipur,2266869,N,D,5,2,0,0,2815451
51923,15,12,Marketing,CEO,Others,D,Manager,Under Grad,Chemistry,Bhubaneswar,2002.0,Mathematics,Bhubaneswar,2006.0,Surat,Nagpur,2665842,Y,Key_Performer,4,5,3,1,3465594
14604,12,0,Banking,Financial Analyst,Aviation,C,Marketing Manager,Grad,Statistics,Kolkata,1999.0,Statistics,Kolkata,2001.0,Kanpur,Nagpur,2051809,N,D,3,7,0,0,2359580
39579,4,2,Analytics/BI,Data scientist,Automobile,N,Sr.Manager,Grad,Psychology,Delhi,2007.0,Psychology,Delhi,2009.0,Chennai,Surat,502956,N,C,5,4,0,0,578399
45378,9,7,Accounts,Scientist,FMCG,P,HR,Doctorate,Engineering,Jaipur,2003.0,Engineering,Jaipur,2005.0,Ahmedabad,Lucknow,1555350,N,C,4,7,0,0,1931744
56366,16,10,Sales,Financial Analyst,Analytics,D,Network Engineer,Doctorate,Others,Guwahati,1997.0,Zoology,Guwahati,1999.0,Kanpur,Ahmedabad,2347447,Y,B,5,5,0,0,3286425
52162,11,6,Banking,Scientist,IT,J,Manager,PG,Statistics,Surat,2001.0,Statistics,Surat,2003.0,Bangalore,Pune,1632502,N,A,5,5,0,1,2122252
52764,12,5,Marketing,Senior Researcher,Retail,D,Product Manager,Under Grad,Chemistry,Bhubaneswar,2002.0,Mathematics,Bhubaneswar,2006.0,Delhi,Chennai,1690286,N,A,2,1,2,0,2112857
33138,23,16,Engineering,Senior Researcher,Analytics,L,Research Analyst,Under Grad,Chemistry,Bhubaneswar,2002.0,Mathematics,Bhubaneswar,2006.0,Pune,Jaipur,2044980,Y,Key_Performer,5,2,0,0,2658474
39470,19,12,Banking,Bio statistician,IT,H,Sr.Manager,PG,Arts,Bangalore,1995.0,Arts,Bangalore,1997.0,Nagpur,Surat,3751669,Y,Key_Performer,3,7,0,0,4952203
11136,25,9,IT-Software,Bio statistician,Automobile,J,Web Designer,PG,Economics,Kolkata,1986.0,Economics,Kolkata,1988.0,Jaipur,Bhubaneswar,3083795,N,A,4,6,0,0,4008933
47293,24,19,Education,Head,Telecom,J,Assistant Manager,PG,Arts,Delhi,1988.0,Arts,Delhi,1990.0,Mangalore,Chennai,2107599,N,A,4,6,0,0,2739878
35815,7,2,Analytics/BI,Data scientist,Aviation,K,Data Analyst,Grad,Arts,Ahmedabad,2013.0,Mathematics,Bhubaneswar,2006.0,Chennai,Nagpur,1291542,N,Key_Performer,1,0,1,0,1679004
12507,15,14,Others,Project Manager,Insurance,M,Assistant Manager,Grad,Sociology,Surat,2005.0,Sociology,Surat,2011.0,Ahmedabad,Nagpur,1980260,N,C,3,1,1,0,2277299
35766,11,0,Banking,Project Manager,Insurance,C,Network Engineer,Grad,Engineering,Bhubaneswar,2009.0,Engineering,Bhubaneswar,2017.0,Kanpur,Lucknow,2010739,N,A,5,0,3,0,2513423
38122,25,17,HR,CEO,Automobile,F,Research Scientist,Doctorate,Sociology,Ahmedabad,1995.0,Mathematics,Bhubaneswar,2006.0,Surat,Surat,2630818,Y,Key_Performer,4,1,0,0,3683145
13932,20,1,Engineering,Business Analyst,Retail,I,Manager,PG,Statistics,Mangalore,2000.0,Statistics,Mangalore,2016.0,Bhubaneswar,Pune,3481815,Y,Key_Performer,2,1,0,0,4595995
34877,7,3,IT-Software,Consultant,Aviation,F,Software Developer,Under Grad,Chemistry,Bhubaneswar,2002.0,Mathematics,Bhubaneswar,2006.0,Jaipur,Jaipur,709839,N,B,2,4,1,0,887298
42983,18,12,Education,Sales Execituve,Retail,M,HR,PG,Sociology,Delhi,2002.0,Mathematics,Bhubaneswar,2006.0,Pune,Surat,2488069,N,C,5,1,1,0,2975730
16103,2,0,IT-Software,Business Analyst,Training,F,CA,PG,Engineering,Lucknow,2011.0,Engineering,Lucknow,2013.0,Surat,Kanpur,608503,N,B,1,3,1,0,778883
44353,9,0,Sales,Consultant,Analytics,D,CA,PG,Statistics,Nagpur,2004.0,Statistics,Nagpur,2006.0,Chennai,Nagpur,2253282,N,D,1,5,1,0,2694925
10362,15,1,Engineering,Senior Researcher,Training,O,Product Manager,Under Grad,Chemistry,Bhubaneswar,2002.0,Mathematics,Bhubaneswar,2006.0,Chennai,Guwahati,2200533,N,D,2,1,5,0,2530612
10120,20,16,Education,Sales Manager,Others,N,Consultant,Under Grad,Chemistry,Bhubaneswar,2002.0,Mathematics,Bhubaneswar,2006.0,Chennai,Bhubaneswar,2253351,N,A,2,8,5,0,2816688
57033,4,1,Others,Consultant,Insurance,B,Medical Officer,Under Grad,Chemistry,Bhubaneswar,2002.0,Mathematics,Bhubaneswar,2006.0,Bhubaneswar,Mumbai,564536,N,C,1,6,3,0,649216
45672,14,7,Analytics/BI,Analyst,Analytics,J,Others,Grad,Arts,Bhubaneswar,1997.0,Arts,Bhubaneswar,1999.0,Kanpur,Kanpur,2080941,Y,Key_Performer,6,6,0,0,2663604
27983,25,16,Healthcare,Senior Researcher,Training,P,Others,Doctorate,Botony,Nagpur,1995.0,Botony,Nagpur,2019.0,Lucknow,Mangalore,3892783,N,B,3,2,0,0,5255257
29353,18,16,Healthcare,Senior Researcher,BFSI,D,Research Scientist,Grad,Sociology,Delhi,1995.0,Sociology,Delhi,1997.0,Mangalore,Bhubaneswar,2544533,N,C,2,8,0,0,2926212
45977,25,11,Banking,Analyst,Aviation,N,Sr.Manager,Under Grad,Chemistry,Bhubaneswar,2002.0,Mathematics,Bhubaneswar,2006.0,Kanpur,Jaipur,2101480,N,B,5,3,3,0,2626850
27833,23,3,Engineering,Others,BFSI,L,Others,Doctorate,Sociology,Kolkata,1989.0,Sociology,Kolkata,1991.0,Delhi,Mangalore,2924587,N,C,3,4,0,0,3632337
32660,7,0,HR,Sales Manager,IT,E,Research Analyst,Doctorate,Botony,Pune,2006.0,Botony,Pune,2008.0,Bangalore,Kanpur,1960294,N,D,4,4,0,0,2434685
20308,6,4,Healthcare,Analyst,Aviation,N,Software Developer,Under Grad,Chemistry,Bhubaneswar,2002.0,Mathematics,Bhubaneswar,2006.0,Surat,Bangalore,911110,Y,Key_Performer,6,7,1,0,1231820
31246,24,15,Marketing,Sales Execituve,Aviation,L,HR,PG,Sociology,Ahmedabad,1988.0,Sociology,Ahmedabad,1990.0,Delhi,Mangalore,3424243,N,D,3,5,1,0,4095394
31188,13,11,Analytics/BI,Project Manager,FMCG,M,Web Designer,PG,Others,Pune,1998.0,Psychology,Pune,2000.0,Mangalore,Guwahati,1614402,N,C,5,4,1,0,1930824
45435,18,11,HR,Team Lead,Telecom,C,Consultant,Grad,Chemistry,Mumbai,1995.0,Chemistry,Mumbai,1997.0,Mumbai,Kanpur,2558214,Y,Key_Performer,4,5,0,0,3274513
26208,12,11,HR,Others,Aviation,D,Others,Doctorate,Engineering,Pune,2002.0,Engineering,Pune,2004.0,Delhi,Nagpur,1663960,N,C,6,6,0,0,2066638
43232,1,0,Engineering,Business Analyst,Telecom,D,Marketing Manager,Under Grad,Chemistry,Bhubaneswar,2002.0,Mathematics,Bhubaneswar,2006.0,Ahmedabad,Guwahati,490367,N,B,1,0,0,0,612958
21214,2,2,Healthcare,Sales Manager,Aviation,N,CA,Grad,Engineering,Lucknow,2010.0,Engineering,Lucknow,2012.0,Nagpur,Nagpur,480449,N,D,1,8,0,0,552516
19924,24,14,Others,Analyst,BFSI,G,Product Manager,Doctorate,Engineering,Ahmedabad,1996.0,Engineering,Ahmedabad,2022.0,Guwahati,Nagpur,2715107,N,A,6,0,0,0,3665394
23588,15,15,Sales,Analyst,Insurance,E,Manager,Under Grad,Chemistry,Bhubaneswar,2002.0,Mathematics,Bhubaneswar,2006.0,Pune,Kanpur,1973977,N,A,5,4,0,0,2467471
41563,0,0,Marketing,Others,Training,M,HR,Doctorate,Psychology,Bangalore,2014.0,Psychology,Bangalore,2016.0,Mumbai,Delhi,0,N,B,0,3,0,0,842362
26325,8,8,HR,Bio statistician,Telecom,O,Manager,Doctorate,Sociology,Lucknow,2004.0,Sociology,Lucknow,2006.0,Bhubaneswar,Chennai,1737133,Y,Key_Performer,2,3,0,0,2529265
24056,14,14,Top Management,Sales Execituve,Others,M,Manager,PG,Zoology,Kolkata,1997.0,Zoology,Kolkata,1999.0,Kanpur,Bangalore,1966903,N,B,6,8,0,0,2556973
25492,22,21,Analytics/BI,Consultant,Retail,K,Marketing Manager,Doctorate,Arts,Bhubaneswar,1998.0,Mathematics,Bhubaneswar,2006.0,Kanpur,Mumbai,3340671,N,B,5,1,0,0,4509905
17861,16,5,HR,Project Manager,IT,H,Medical Officer,PG,Chemistry,Lucknow,1997.0,Chemistry,Lucknow,1999.0,Surat,Bhubaneswar,2349360,N,B,4,3,1,0,3054168
44234,0,0,Marketing,Others,Training,M,HR,Grad,Psychology,Ahmedabad,2020.0,Psychology,Ahmedabad,2010.0,Kolkata,Mumbai,0,N,B,0,1,0,0,420384
15982,14,0,Education,Financial Analyst,Automobile,O,Assistant Manager,Doctorate,Chemistry,Jaipur,1999.0,Chemistry,Jaipur,2001.0,Pune,Mumbai,1783951,Y,Key_Performer,3,3,0,0,2497531
38974,3,3,Engineering,Others,IT,D,Consultant,Under Grad,Chemistry,Bhubaneswar,2002.0,Mathematics,Bhubaneswar,2006.0,Ahmedabad,Bhubaneswar,584544,N,B,1,4,0,0,730680
45209,3,1,Healthcare,Team Lead,BFSI,A,Product Manager,Grad,Engineering,Bhubaneswar,2011.0,Engineering,Bhubaneswar,2013.0,Lucknow,Nagpur,513970,Y,D,2,6,0,0,605251
32319,6,2,Others,Sales Manager,IT,C,Medical Officer,Doctorate,Arts,Bhubaneswar,2008.0,Arts,Bhubaneswar,2010.0,Kanpur,Surat,1408698,Y,Key_Performer,6,6,0,0,2051064
25281,0,0,Marketing,Others,Training,M,HR,Under Grad,Chemistry,Bhubaneswar,2002.0,Mathematics,Bhubaneswar,2006.0,Nagpur,Delhi,0,N,B,0,2,3,0,360183
39641,18,15,IT-Software,Others,Telecom,I,Network Engineer,Grad,Economics,Surat,1996.0,Economics,Surat,1998.0,Guwahati,Nagpur,2394244,Y,A,2,5,0,0,3064632
29101,3,0,Sales,Project Manager,Aviation,C,Data Analyst,Doctorate,Engineering,Surat,2009.0,Engineering,Surat,2011.0,Bangalore,Mangalore,1139917,N,A,3,3,0,0,1538887
32040,24,14,Healthcare,Business Analyst,Training,O,Consultant,PG,Economics,Delhi,1996.0,Economics,Delhi,2008.0,Kanpur,Delhi,3948990,N,Key_Performer,5,0,1,0,5133687
22521,22,16,Healthcare,Researcher,Others,P,HR,PG,Botony,Pune,1991.0,Others,Pune,1993.0,Guwahati,Kolkata,2945749,N,B,4,5,0,0,3829473
56259,3,0,Marketing,Associate,Training,G,HR,Under Grad,Chemistry,Bhubaneswar,2002.0,Mathematics,Bhubaneswar,2006.0,Delhi,Bangalore,660018,N,D,1,2,1,0,759020
15458,4,4,Marketing,Bio statistician,FMCG,B,HR,Under Grad,Chemistry,Bhubaneswar,2002.0,Mathematics,Bhubaneswar,2006.0,Chennai,Kolkata,539467,N,C,1,1,4,0,620387
26048,10,10,Analytics/BI,Head,FMCG,L,Research Analyst,Doctorate,Economics,Bangalore,2004.0,Economics,Bangalore,2006.0,Mumbai,Delhi,2136702,Y,Key_Performer,1,7,0,1,2991382
44493,21,10,Marketing,Sales Manager,Insurance,K,HR,Doctorate,Arts,Bangalore,1993.0,Arts,Bangalore,1995.0,Mumbai,Ahmedabad,2452897,N,D,4,8,0,0,3046498
28393,9,4,Marketing,Project Manager,Others,O,Assistant Manager,Grad,Psychology,Bhubaneswar,2004.0,Psychology,Bhubaneswar,2006.0,Jaipur,Mumbai,1272964,N,C,1,5,4,0,1463908
41315,12,2,Sales,Head,BFSI,B,Assistant Manager,Grad,Engineering,Mangalore,2001.0,Engineering,Mangalore,2003.0,Jaipur,Ahmedabad,1877203,N,A,4,3,3,1,2346503
45137,3,2,Education,Business Analyst,Insurance,G,Manager,Doctorate,Chemistry,Bhubaneswar,2008.0,Chemistry,Bhubaneswar,2010.0,Jaipur,Lucknow,1176983,N,A,1,4,0,0,1588927
52999,9,2,Engineering,Others,Aviation,N,Product Manager,Doctorate,Chemistry,Kolkata,2011.0,Chemistry,Kolkata,2009.0,Lucknow,Ahmedabad,1588692,N,D,5,2,0,0,1973155
10853,15,6,Marketing,Sales Manager,Aviation,M,Others,PG,Economics,Delhi,2005.0,Economics,Delhi,2022.0,Nagpur,Pune,2149303,N,Key_Performer,3,2,1,0,2794093
23862,2,1,Healthcare,Financial Analyst,Others,D,Assistant Manager,Under Grad,Chemistry,Bhubaneswar,2002.0,Mathematics,Bhubaneswar,2006.0,Chennai,Mangalore,460666,N,D,1,8,4,0,529765
19648,19,1,HR,Consultant,IT,G,Network Engineer,Grad,Others,Kolkata,1993.0,Others,Kolkata,1995.0,Ahmedabad,Delhi,2215971,Y,C,5,3,2,0,2609527
45517,8,3,Education,Consultant,Telecom,B,HR,Doctorate,Arts,Guwahati,2003.0,Arts,Guwahati,2005.0,Mangalore,Bangalore,1797899,Y,Key_Performer,2,4,0,0,2617740
43135,24,22,HR,Sales Execituve,FMCG,I,Web Designer,Under Grad,Chemistry,Bhubaneswar,2002.0,Mathematics,Bhubaneswar,2006.0,Bangalore,Guwahati,2492057,N,B,5,5,4,0,3115071
10448,14,8,Others,CEO,Others,C,Medical Officer,Grad,Sociology,Ahmedabad,1999.0,Sociology,Ahmedabad,2001.0,Lucknow,Bangalore,1884972,Y,Key_Performer,5,7,0,0,2412764
38110,4,0,Education,Team Lead,Telecom,B,Director,PG,Statistics,Ahmedabad,2010.0,Statistics,Ahmedabad,2012.0,Ahmedabad,Pune,528470,Y,B,1,3,0,0,697580
42852,16,7,Marketing,Consultant,BFSI,G,Product Manager,Doctorate,Chemistry,Mangalore,1995.0,Chemistry,Mangalore,1997.0,Mumbai,Mangalore,3769980,N,D,3,5,0,0,4682315
47704,24,14,Engineering,Analyst,IT,H,Marketing Manager,Grad,Economics,Mumbai,1990.0,Others,Mumbai,1992.0,Jaipur,Pune,2797233,N,C,2,5,0,0,3216817
53799,2,1,Healthcare,Project Manager,Training,G,Assistant Manager,PG,Statistics,Kolkata,2011.0,Statistics,Kolkata,2013.0,Lucknow,Bhubaneswar,585533,N,B,2,7,0,0,749482
13938,21,5,HR,Project Manager,Retail,K,Assistant Manager,Grad,Others,Delhi,1992.0,Botony,Delhi,1994.0,Mumbai,Guwahati,2440142,N,A,3,7,1,0,3050177
55720,11,5,Top Management,Bio statistician,IT,O,Data Analyst,Doctorate,Statistics,Mangalore,2002.0,Statistics,Mangalore,2004.0,Mumbai,Surat,2050507,Y,Key_Performer,3,3,0,0,2870709
13674,20,2,HR,Senior Researcher,Telecom,O,Marketing Manager,Doctorate,Zoology,Pune,2000.0,Mathematics,Bhubaneswar,2006.0,Mumbai,Guwahati,3069758,N,Key_Performer,2,1,0,0,4144173
15870,7,7,Engineering,Analyst,Telecom,C,HR,Under Grad,Chemistry,Bhubaneswar,2002.0,Mathematics,Bhubaneswar,2006.0,Kanpur,Ahmedabad,676487,Y,A,3,5,1,0,914610
58543,5,0,Accounts,Consultant,Training,K,Research Analyst,Grad,Engineering,Jaipur,2015.0,Engineering,Jaipur,2017.0,Kanpur,Mumbai,654693,N,Key_Performer,4,1,4,0,851100
10150,19,15,Others,Senior Researcher,Retail,J,Manager,Under Grad,Chemistry,Bhubaneswar,2002.0,Mathematics,Bhubaneswar,2006.0,Mumbai,Bhubaneswar,1963482,N,D,6,7,0,0,2258004
30075,11,10,Marketing,Others,Insurance,B,Manager,Under Grad,Chemistry,Bhubaneswar,2002.0,Mathematics,Bhubaneswar,2006.0,Lucknow,Guwahati,1389763,N,B,3,6,0,0,1737203
52291,0,0,Marketing,Others,Training,M,HR,Grad,Mathematics,Guwahati,2011.0,Mathematics,Guwahati,2013.0,Lucknow,Nagpur,0,N,B,0,5,0,0,605917
52681,22,6,Marketing,Sales Manager,IT,I,HR,PG,Botony,Bhubaneswar,1990.0,Botony,Bhubaneswar,1992.0,Bhubaneswar,Jaipur,3096097,N,A,4,7,1,0,4024926
57776,17,7,Analytics/BI,Analyst,Others,I,Manager,Under Grad,Chemistry,Bhubaneswar,2002.0,Mathematics,Bhubaneswar,2006.0,Bhubaneswar,Jaipur,1888985,N,A,3,6,3,0,2361231
19694,12,2,Accounts,Head,Insurance,M,Web Designer,Doctorate,Mathematics,Nagpur,2002.0,Mathematics,Nagpur,2004.0,Ahmedabad,Delhi,1517739,N,C,3,3,0,0,1885031
17712,0,0,Marketing,Others,Training,M,HR,Grad,Economics,Pune,2020.0,Economics,Pune,2021.0,Delhi,Delhi,0,N,B,0,1,0,0,582152
12167,14,3,Healthcare,Business Analyst,Retail,F,Product Manager,Under Grad,Chemistry,Bhubaneswar,2002.0,Mathematics,Bhubaneswar,2006.0,Kolkata,Lucknow,1650344,Y,Key_Performer,6,5,2,0,2145447
13349,14,3,Banking,Sales Execituve,BFSI,C,Others,Grad,Statistics,Ahmedabad,1999.0,Statistics,Ahmedabad,2001.0,Nagpur,Jaipur,1823149,N,B,3,3,0,0,2278936
28351,9,9,Accounts,Financial Analyst,Insurance,F,Research Analyst,Grad,Chemistry,Surat,2004.0,Chemistry,Surat,2006.0,Mangalore,Bhubaneswar,1034763,N,D,5,8,3,0,1189977
29795,25,7,Education,Consultant,Telecom,J,Research Analyst,PG,Botony,Guwahati,1987.0,Botony,Guwahati,1989.0,Kanpur,Ahmedabad,1850542,N,B,2,6,1,0,2405704
33539,16,11,Others,Consultant,Insurance,K,Assistant Manager,Doctorate,Psychology,Bangalore,1998.0,Psychology,Bangalore,2000.0,Mumbai,Bangalore,3025672,Y,Key_Performer,5,4,0,0,4235940
57222,8,4,HR,Team Lead,Telecom,I,Medical Officer,Doctorate,Arts,Lucknow,2012.0,Mathematics,Bhubaneswar,2006.0,Bhubaneswar,Bhubaneswar,1809185,N,B,5,1,0,0,2442399
11341,9,4,IT-Software,Bio statistician,Aviation,J,HR,Under Grad,Chemistry,Bhubaneswar,2002.0,Mathematics,Bhubaneswar,2006.0,Pune,Nagpur,1266296,N,C,5,7,0,0,1456240
52480,3,0,Analytics/BI,Bio statistician,Training,E,Consultant,PG,Chemistry,Bangalore,2011.0,Others,Bangalore,2013.0,Delhi,Surat,757733,N,B,1,5,3,0,985052
35288,13,6,Education,Head,FMCG,P,Assistant Manager,Under Grad,Chemistry,Bhubaneswar,2002.0,Mathematics,Bhubaneswar,2006.0,Kanpur,Mumbai,1519168,N,B,2,0,1,0,1898960
18412,3,1,Marketing,Associate,Insurance,K,Marketing Manager,Doctorate,Economics,Nagpur,2017.0,Economics,Nagpur,2019.0,Mumbai,Mangalore,1277362,N,A,1,1,0,0,1724438
29056,21,6,Marketing,Sales Manager,FMCG,A,Product Manager,PG,Arts,Mumbai,1993.0,Arts,Mumbai,1995.0,Kolkata,Mumbai,2245099,N,A,4,5,1,0,2918628
28712,3,0,Accounts,Associate,Telecom,M,Manager,Grad,Others,Pune,2009.0,Economics,Pune,2011.0,Pune,Mangalore,659954,Y,B,2,4,0,0,844741
41317,2,1,Marketing,Financial Analyst,Training,C,Sr.Manager,Grad,Others,Kolkata,2009.0,Botony,Kolkata,2011.0,Chennai,Chennai,489145,N,A,2,4,0,0,611431
13814,20,15,Accounts,Others,Training,A,Network Engineer,Grad,Chemistry,Ahmedabad,1992.0,Chemistry,Ahmedabad,1994.0,Bhubaneswar,Kolkata,1753080,Y,Key_Performer,2,6,1,0,2243942
50304,22,12,Top Management,Sr. Business Analyst,Retail,O,Consultant,Grad,Statistics,Nagpur,1990.0,Statistics,Nagpur,1992.0,Chennai,Lucknow,2465894,Y,Key_Performer,6,3,0,0,3156344
23614,13,10,Top Management,Others,Retail,A,Research Scientist,Grad,Psychology,Pune,1999.0,Psychology,Pune,2001.0,Pune,Kanpur,1894541,N,C,6,8,0,0,2178722
50368,5,2,Analytics/BI,Consultant,Insurance,A,Consultant,Doctorate,Botony,Kolkata,2007.0,Botony,Kolkata,2009.0,Chennai,Chennai,1326445,N,D,1,4,0,0,1647444
27427,20,4,Banking,Others,Retail,E,Others,Grad,Arts,Lucknow,1994.0,Arts,Lucknow,1996.0,Chennai,Surat,2570095,N,C,4,6,0,0,2955609
22447,5,1,Education,Sales Manager,Insurance,G,Others,Under Grad,Chemistry,Bhubaneswar,2002.0,Mathematics,Bhubaneswar,2006.0,Ahmedabad,Mangalore,584654,Y,Key_Performer,1,8,1,0,790452
38574,9,8,Marketing,Senior Researcher,Telecom,D,Manager,Grad,Psychology,Nagpur,2002.0,Psychology,Nagpur,2004.0,Bhubaneswar,Kanpur,1292210,Y,Key_Performer,2,5,0,0,1654028
58189,5,5,Others,Others,Telecom,F,Medical Officer,Grad,Psychology,Surat,2008.0,Others,Surat,2010.0,Pune,Chennai,604713,Y,Key_Performer,4,5,0,0,804993
11143,20,15,Engineering,Sales Execituve,Retail,H,HR,PG,Zoology,Mumbai,1992.0,Zoology,Mumbai,1994.0,Kanpur,Pune,3226614,Y,Key_Performer,2,8,0,0,4259130
59832,7,1,Banking,Sales Execituve,FMCG,C,Marketing Manager,Grad,Psychology,Pune,2013.0,Psychology,Pune,2011.0,Pune,Bhubaneswar,1007755,N,B,5,1,0,0,1259693
22428,13,11,Education,Bio statistician,Training,M,Consultant,Doctorate,Engineering,Lucknow,2001.0,Engineering,Lucknow,2003.0,Chennai,Bhubaneswar,2134785,N,D,6,5,0,0,2651402
38608,10,6,Education,Others,IT,B,HR,Grad,Economics,Jaipur,2004.0,Economics,Jaipur,2006.0,Jaipur,Bangalore,2054708,N,D,3,7,0,0,2362914
22150,13,9,IT-Software,Sales Execituve,FMCG,G,HR,PG,Chemistry,Pune,2000.0,Chemistry,Pune,2002.0,Mumbai,Guwahati,2459818,Y,A,6,6,1,0,3246959
27601,22,12,Accounts,Scientist,Retail,C,Manager,Grad,Others,Surat,1998.0,Botony,Surat,2017.0,Chennai,Mangalore,1786392,Y,C,4,2,0,1,2103655
32828,22,2,Engineering,Analyst,Telecom,E,Assistant Manager,Under Grad,Chemistry,Bhubaneswar,2002.0,Mathematics,Bhubaneswar,2006.0,Kolkata,Surat,2622916,Y,A,2,5,1,0,3409790
33415,15,6,Engineering,Sales Manager,Training,D,Network Engineer,Grad,Engineering,Guwahati,1998.0,Engineering,Guwahati,2000.0,Jaipur,Delhi,2301715,N,A,5,7,0,0,2877143
41370,3,1,Marketing,Sales Manager,FMCG,H,Assistant Manager,PG,Zoology,Nagpur,2017.0,Zoology,Nagpur,2018.0,Chennai,Bhubaneswar,785639,N,D,3,1,0,0,939624
30139,17,6,Engineering,Analyst,Telecom,K,Software Developer,Under Grad,Chemistry,Bhubaneswar,2002.0,Mathematics,Bhubaneswar,2006.0,Bhubaneswar,Mumbai,1863154,N,A,3,2,2,0,2328942
24103,19,16,Banking,Bio statistician,Aviation,I,Assistant Manager,Doctorate,Chemistry,Ahmedabad,1995.0,Chemistry,Ahmedabad,1997.0,Mangalore,Chennai,2791408,N,B,4,7,0,0,3768400
22464,15,6,Education,Team Lead,Telecom,L,HR,Doctorate,Sociology,Ahmedabad,2005.0,Mathematics,Bhubaneswar,2006.0,Mumbai,Nagpur,1708459,N,D,6,0,0,0,2121906
33125,17,8,Sales,Bio statistician,Insurance,G,Sr.Manager,Grad,Chemistry,Delhi,2003.0,Chemistry,Delhi,2014.0,Surat,Mangalore,2433113,Y,Key_Performer,6,1,0,0,3114384
13170,15,8,Analytics/BI,Bio statistician,Others,I,Product Manager,PG,Engineering,Guwahati,2005.0,Engineering,Guwahati,2015.0,Ahmedabad,Kanpur,1797668,N,D,2,0,0,0,2150010
34063,21,15,Sales,Head,Telecom,E,Web Designer,Doctorate,Engineering,Lucknow,1991.0,Engineering,Lucknow,1993.0,Mangalore,Bangalore,2416734,Y,C,5,8,0,0,3112753
